"Sicilian Defense, Paulsen-Basman Defense",,664,B40,3/25/17,2156,2192,33.00%,25.80%,41.30%,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Bc5
"Sicilian Defense, Pin Variation",,601,B40,4/14/17,2023,2049,43.80%,18.60%,37.60%,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4
"Sicilian Defense, Pin Variation, Koch Variation",,721,B40,4/17/17,2329,2240,56.70%,21.40%,21.90%,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4 6.e5
"Sicilian Defense, Prins Variation",,3223,B54,4/22/17,2296,2265,42.30%,32.30%,25.40%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.f3
"Sicilian Defense, Prins Variation, Venice Attack",,585,B55,4/9/17,2316,2260,40.90%,29.60%,29.60%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.f3 e5 6.Bb5+
"Sicilian Defense, Richter-Rauzer Variation",,249,B62,4/9/17,2418,2386,38.50%,32.10%,29.30%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd3
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation",,2326,B63,4/22/17,2297,2336,28.90%,27.60%,43.50%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation",,805,B64,4/8/17,2448,2387,39.90%,35.80%,24.40%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation",,1576,B65,3/26/17,2442,2395,36.80%,39.70%,23.50%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation, Kantscher Line",,502,B66,1/14/17,2381,2438,25.30%,39.40%,35.30%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O Nxd4 9.Qxd4 a6 10.f4 b5
"Sicilian Defense, Richter-Rauzer Variation, Dragon Variation",,195,B60,2/10/17,2280,2320,24.60%,34.40%,41.00%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 g6
"Sicilian Defense, Richter-Rauzer Variation, General",,2030,B60,4/22/17,2309,2273,37.10%,27.40%,35.50%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5
"Sicilian Defense, Richter-Rauzer Variation, Ivanov Variation",,598,B63,4/21/17,2367,2417,28.40%,37.80%,33.80%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6
"Sicilian Defense, Richter-Rauzer Variation, Modern Variation",,846,B60,3/10/17,2292,2336,30.00%,30.70%,39.20%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 Bd7
"Sicilian Defense, Richter-Rauzer Variation, Modern Variation",,1912,B61,4/14/17,2397,2341,39.30%,33.30%,27.50%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 Bd7 7.Qd2
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation",,576,B68,4/12/17,2280,2351,31.90%,27.40%,40.60%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 Be7
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation",,4879,B67,4/21/17,2342,2387,31.90%,29.50%,38.60%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation, Early deviations",,4479,B62,4/22/17,2346,2385,30.60%,32.50%,36.80%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation, Nyezhmetdinov Attack",,419,B69,2/5/17,2483,2428,39.90%,35.10%,25.10%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 Be7 10.Nf3 b5 11.Bxf6
"Sicilian Defense, Richter-Rauzer Variation, Traditional Variation",,357,B63,1/28/17,2364,2325,37.50%,32.80%,29.70%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2
"Sicilian Defense, Richter-Rauzer Variation, Vitolins Variation",,409,B62,2/5/17,2323,2298,33.30%,32.50%,34.20%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Bb5
"Sicilian Defense, Scheveningen Variation",,3511,B80,4/23/17,2207,2236,37.80%,25.10%,37.00%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6
"Sicilian Defense, Scheveningen Variation, Classical Variation",,7335,B84,4/22/17,2237,2266,34.70%,29.20%,36.10%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6
"Sicilian Defense, Scheveningen Variation, Classical Variation",,1256,B84,4/24/17,2289,2320,36.80%,26.90%,36.30%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7
"Sicilian Defense, Scheveningen Variation, Classical Variation, General",,2258,B83,4/20/17,2305,2281,33.80%,32.70%,33.50%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2
"Sicilian Defense, Scheveningen Variation, Classical Variation, Paulsen Variation",,677,B85,4/9/17,2401,2347,41.10%,32.80%,26.10%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7 8.f4 Nc6 9.Be3
"Sicilian Defense, Scheveningen Variation, Classical Variation, Paulsen Variation",,278,B85,1/11/17,2392,2367,37.80%,33.80%,28.40%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7 8.f4 Nc6 9.Kh1 Be7 10.a4
"Sicilian Defense, Scheveningen Variation, Delayed Keres Attack",,1219,B81,4/16/17,2421,2363,45.80%,26.20%,28.10%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4
"Sicilian Defense, Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit",,189,B81,3/10/17,2470,2407,48.70%,22.20%,29.10%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4 e5 8.Nf5 g6 9.g5
"Sicilian Defense, Scheveningen Variation, English Attack",,770,B80,3/5/17,2340,2293,42.10%,22.60%,35.30%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.Qd2
"Sicilian Defense, Scheveningen Variation, English Attack",,4777,B80,4/23/17,2287,2245,43.00%,21.90%,35.10%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.f3
"Sicilian Defense, Scheveningen Variation, Fianchetto Variation",,1377,B80,4/22/17,2358,2337,33.80%,34.90%,31.20%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.g3
"Sicilian Defense, Scheveningen Variation, Keres Attack",,5033,B81,4/20/17,2427,2356,46.70%,28.10%,25.20%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.g4
"Sicilian Defense, Scheveningen Variation, Matanovic Attack",,1360,B82,1/15/17,2427,2370,41.70%,32.00%,26.30%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4
"Sicilian Defense, Scheveningen Variation, Modern Variation",,2565,B83,4/21/17,2362,2329,30.40%,39.90%,29.70%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 Nc6 7.O-O Be7 8.Be3 O-O 9.f4
"Sicilian Defense, Scheveningen Variation, Modern Variation",,451,B83,2/5/17,2418,2378,34.40%,35.90%,29.70%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 Nc6 7.O-O Be7 8.Be3 O-O 9.f4 Bd7 10.Nb3
"Sicilian Defense, Scheveningen Variation, Modern Variation, General",,1717,B83,4/22/17,2270,2303,33.80%,33.00%,33.20%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 Nc6
"Sicilian Defense, Scheveningen Variation, Tal Variation",,517,B82,3/10/17,2470,2376,50.50%,24.20%,25.30%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4 Nc6 7.Be3 Be7 8.Qf3
"Sicilian Defense, Scheveningen Variation, Vitolins Variation",,145,B80,3/28/17,2053,2066,26.90%,22.10%,51.00%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bb5+
"Sicilian Defense, Smith-Morra Gambit Deferred",,352,B40,4/19/17,2123,2093,32.70%,23.90%,43.50%,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.c3
"Sicilian Defense, Smith-Morra Gambit",,2124,B21,4/22/17,2015,1986,42.00%,17.90%,40.10%,1.e4 c5 2.d4 cxd4 3.c3
"Sicilian Defense, Smith-Morra Gambit, Accepted, Classical Formation",,333,B21,4/10/17,2213,2198,55.30%,21.30%,23.40%,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 a6 7.O-O Nf6
"Sicilian Defense, Smith-Morra Gambit, Accepted, Fianchetto Defense",,185,B21,3/4/17,1971,2016,34.60%,19.50%,46.00%,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 g6
"Sicilian Defense, Smith-Morra Gambit, Accepted, Kan Formation",,277,B21,3/5/17,2163,2130,57.40%,15.50%,27.10%,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 e6 5.Nf3 a6
"Sicilian Defense, Smith-Morra Gambit, Accepted, Paulsen Formation",,638,B21,4/12/17,2128,2168,48.10%,19.80%,32.10%,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 a6
"Sicilian Defense, Smith-Morra Gambit, Accepted, Pin Defense",,114,B21,4/15/17,2007,2013,43.00%,19.30%,37.70%,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 Bb4
"Sicilian Defense, Smith-Morra Gambit, Accepted, Scheveningen Formation",,1155,B21,4/9/17,2095,2123,38.40%,24.60%,37.10%,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 e6
"Sicilian Defense, Smith-Morra Gambit, Declined, Dubois Variation",,241,B21,4/19/17,2133,2064,33.20%,30.70%,36.10%,1.e4 c5 2.d4 cxd4 3.c3 d3 4.c4
"Sicilian Defense, Smith-Morra Gambit, Declined, Push Variation",,977,B21,4/23/17,2057,2115,39.70%,25.60%,34.70%,1.e4 c5 2.d4 cxd4 3.c3 d3
"Sicilian Defense, Smith-Morra Gambit, Declined, Scandinavian Formation",,487,B21,4/22/17,2059,2103,39.80%,27.10%,33.10%,1.e4 c5 2.d4 cxd4 3.c3 d5
"Sicilian Defense, Snyder Variation",,4024,B20,4/24/17,2223,2223,37.10%,26.90%,36.00%,1.e4 c5 2.b3
"Sicilian Defense, Snyder Variation, Queen Fianchetto Variation",,333,B20,12/10/16,2295,2335,35.70%,30.90%,33.30%,1.e4 c5 2.b3 b6
"Sicilian Defense, Sozin Attack, Flank Variation",,3596,B87,4/21/17,2287,2307,38.90%,25.20%,35.90%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 a6 7.Bb3 b5
"Sicilian Defense, Sozin Attack, General Variation",,1421,B86,4/15/17,2229,2211,35.00%,25.30%,39.70%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4
"Sicilian Defense, Sozin Attack, Leonhardt Variation",,2010,B88,3/25/17,2274,2299,37.10%,29.80%,33.20%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6
"Sicilian Defense, Sozin Attack, Main Line",,2474,B89,3/19/17,2357,2319,37.90%,26.40%,35.70%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6 7.Be3
"Sicilian Defense, Staunton-Cochrane Variation",,2151,B20,4/19/17,2036,2031,28.80%,24.20%,47.00%,1.e4 c5 2.c4
"Sicilian Defense, Velimirovic Attack",,1755,B89,4/14/17,2383,2339,43.00%,23.40%,33.60%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6 7.Be3 Be7 8.Qe2
"Sicilian Defense, Venice Attack",,278,B56,4/3/17,2353,2284,47.80%,34.50%,17.60%,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Bb5+
"Sicilian Defense, Wing Gambit Deferred",,343,B40,4/7/17,2219,2197,37.60%,19.20%,43.10%,1.e4 c5 2.Nf3 e6 3.b4
"Sicilian Defense, Wing Gambit",,656,B20,4/22/17,2046,2067,36.30%,16.90%,46.80%,1.e4 c5 2.b4
"Sicilian Defense, Wing Gambit, Abrahams Variation",,160,B20,2/3/17,2064,2084,30.00%,13.80%,56.30%,1.e4 c5 2.b4 cxb4 3.Bb2
"Sicilian Defense, Wing Gambit, Carlsbad Variation",,164,B20,4/22/17,2127,2116,42.70%,17.70%,39.60%,1.e4 c5 2.b4 cxb4 3.a3 bxa3
"Sicilian Defense, Wing Gambit, Deferred Variation",,212,B50,12/1/16,2158,2200,34.00%,17.00%,49.10%,1.e4 c5 2.Nf3 d6 3.b4
"Sicilian Defense, Wing Gambit, Marshall Variation",,624,B20,4/23/17,2097,2108,33.80%,22.30%,43.90%,1.e4 c5 2.b4 cxb4 3.a3
"Slav Defense, Alapin Variation",,445,D16,2/18/17,2308,2249,51.50%,24.30%,24.30%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4
"Slav Defense, Alekhine Variation",,989,D15,4/5/17,2307,2290,36.10%,31.40%,32.50%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.e3
"Slav Defense, Bonet Gambit",,148,D11,3/10/17,1797,1808,27.00%,28.40%,44.60%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Bg5
"Slav Defense, Breyer Variation",,1024,D11,4/20/17,2325,2314,43.00%,34.30%,22.80%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nbd2
"Slav Defense, Chameleon Variation",,6829,D15,4/23/17,2301,2338,22.40%,39.90%,37.70%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 a6
"Slav Defense, Chameleon Variation, Advance System",,2681,D15,4/21/17,2420,2390,39.00%,37.10%,23.90%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 a6 5.c5
"Slav Defense, Czech Variation",,128,D17,1/7/17,2149,2142,47.70%,25.00%,27.30%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5
"Slav Defense, Czech Variation, Bled Attack",,1275,D17,4/21/17,2479,2423,46.10%,34.80%,19.10%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Nh4
"Slav Defense, Czech Variation, Carlsbad Variation",,856,D17,4/22/17,2338,2373,22.80%,38.10%,39.10%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 Nbd7 7.Nxc4 Qc7 8.g3 e5
"Slav Defense, Czech Variation, Carlsbad Variation, Morozevich Variation",,597,D17,3/4/17,2375,2407,21.30%,41.00%,37.70%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 Nbd7 7.Nxc4 Qc7 8.g3 e5 9.dxe5 Nxe5 10.Bf4 Nfd7 11.Bg2 g5
"Slav Defense, Czech Variation, Classical System",,5311,D18,4/22/17,2348,2329,34.70%,39.80%,25.40%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.e3
"Slav Defense, Czech Variation, Classical System, Main Line",,1906,D19,4/22/17,2354,2335,33.00%,41.50%,25.40%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.e3 e6 7.Bxc4 Bb4 8.O-O O-O 9.Qe2
"Slav Defense, Czech Variation, Krause Attack",,2333,D17,4/22/17,2425,2403,38.50%,35.50%,25.90%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5
"Slav Defense, Czech Variation, Lasker Variation",,102,D18,1/19/17,2252,2345,27.40%,19.60%,52.90%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.e3 Na6
"Slav Defense, Czech Variation, Wiesbaden Variation",,1103,D17,3/28/17,2282,2322,19.50%,37.60%,42.90%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 e6
"Slav Defense, Czech Variation, Wiesbaden Variation, Sharp line",,656,D17,3/25/17,2485,2427,43.30%,39.20%,17.50%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 e6 7.f3 Bb4 8.e4
"Slav Defense, Exchange Variation",,6908,D10,4/23/17,2261,2220,30.50%,44.40%,25.00%,1.d4 d5 2.c4 c6 3.cxd5
"Slav Defense, Exchange Variation",,4251,D13,4/14/17,2246,2279,23.80%,50.40%,25.80%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5
"Slav Defense, Exchange Variation, Schallopp Variation",,337,D12,4/12/17,2307,2303,38.00%,32.30%,29.70%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 Bf5 5.cxd5 cxd5 6.Nc3
"Slav Defense, Exchange Variation, Symmetrical Line",,3045,D14,4/23/17,2316,2337,15.10%,68.20%,16.60%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5 5.Nc3 Nc6 6.Bf4 Bf5
"Slav Defense, Exchange Variation, Trifunovic Variation",,440,D14,3/14/17,2345,2384,16.10%,59.50%,24.30%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.cxd5 cxd5 5.Nc3 Nc6 6.Bf4 Bf5 7.e3 e6 8.Qb3 Bb4
"Slav Defense, Geller Gambit",,873,D15,4/16/17,2321,2296,42.80%,24.10%,33.10%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.e4 b5 6.e5
"Slav Defense, Geller Gambit",,259,D15,3/25/17,1924,1947,28.60%,18.90%,52.50%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.e4
"Slav Defense, General",,11885,D10,4/21/17,2228,2249,25.40%,35.30%,39.40%,1.d4 d5 2.c4 c6
"Slav Defense, Modern Line",,10744,D11,4/23/17,2359,2329,44.10%,34.00%,21.90%,1.d4 d5 2.c4 c6 3.Nf3
"Slav Defense, Quiet Variation",,8154,D11,4/24/17,2396,2365,44.10%,37.00%,18.90%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3
"Slav Defense, Quiet Variation, Pin Defense",,3955,D12,4/23/17,2330,2359,22.00%,42.80%,35.10%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 Bg4
"Slav Defense, Quiet Variation, Schallopp Defense",,7680,D12,4/22/17,2324,2341,23.40%,41.20%,35.40%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 Bf5
"Slav Defense, Schlechter Variation",,2133,D15,4/19/17,2136,2193,17.80%,31.70%,50.50%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 g6
"Slav Defense, Slav Gambit, Alekhine Attack",,669,D10,4/3/17,2402,2365,42.10%,32.70%,25.10%,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e4
"Slav Defense, Smyslov Variation",,649,D16,4/9/17,2326,2353,25.60%,34.50%,39.90%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Na6
"Slav Defense, Soultanbeieff Variation",,1086,D16,4/20/17,2415,2448,22.10%,45.50%,32.40%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 e6
"Slav Defense, Steiner Variation",,1077,D16,3/25/17,2276,2311,25.10%,31.00%,43.90%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bg4
"Slav Defense, Suchting Variation",,295,D15,12/29/16,2254,2305,19.30%,35.90%,44.80%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 Qb6
"Slav Defense, Three Knights Variation",,2070,D15,4/22/17,2085,2052,57.40%,23.30%,19.20%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3
"Slav Defense, Two Knights Attack",,350,D15,1/31/17,2228,2239,32.90%,24.60%,42.60%,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4
"Slav Defense, Winawer Countergambit",,594,D10,3/4/17,2243,2267,26.80%,29.60%,43.60%,1.d4 d5 2.c4 c6 3.Nc3 e5
Slav Indian,,1401,A50,4/20/17,2267,2309,26.00%,36.50%,37.50%,1.d4 Nf6 2.c4 c6
"Spanish Game, Alapin Defense",,209,C60,1/11/17,2306,2319,28.70%,37.30%,34.00%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Bb4
"Spanish Game, Berlin Defense",,491,C65,2/18/17,2308,2231,51.30%,26.10%,22.60%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O
"Spanish Game, Berlin Defense, Berlin Wall, J. Rogers Line",,523,C67,4/9/17,2448,2474,23.50%,47.80%,28.70%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8 9.Nc3 Bd7
"Spanish Game, Berlin Defense, Beverwijk Variation",,1079,C65,4/19/17,2119,2183,24.90%,28.70%,46.30%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Bc5
"Spanish Game, Berlin Defense, Closed Showalter Variation",,121,C66,5/3/15,2528,2435,48.80%,36.40%,14.90%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7 7.Bxc6
"Spanish Game, Berlin Defense, Closed Wolf Variation",,202,C66,3/16/17,2185,2247,20.30%,36.10%,43.60%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 exd4
"Spanish Game, Berlin Defense, Hedgehog Variation",,429,C66,4/8/17,2303,2363,21.70%,38.70%,39.60%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7
"Spanish Game, Berlin Defense, Improved Steinitz Defense",,929,C66,4/17/17,1939,1995,24.20%,21.20%,54.60%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6
"Spanish Game, Berlin Defense, Minckwitz Variation",,174,C67,9/11/16,2477,2399,40.20%,39.70%,20.10%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.dxe5
"Spanish Game, Berlin Defense, Nyholm Attack",,172,C65,10/6/16,2421,2413,28.50%,42.40%,29.10%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d4 exd4 5.O-O
"Spanish Game, Berlin Defense, Rio Gambit Accepted",,2105,C67,4/24/17,2328,2391,19.60%,55.10%,25.30%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4
"Spanish Game, Berlin Defense, Rio de Janeiro Variation",,449,C67,1/27/17,2407,2451,24.10%,40.30%,35.60%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7
"Spanish Game, Berlin Defense, Rosenthal Variation",,142,C67,6/30/16,2386,2386,33.80%,38.00%,28.20%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 a6
"Spanish Game, Berlin Defense, l'Hermet Variation",,891,C67,4/20/17,2358,2380,28.60%,43.30%,28.10%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6
"Spanish Game, Berlin Defense, l'Hermet Variation, Berlin Wall Defense",,3689,C67,4/20/17,2424,2454,21.60%,49.90%,28.50%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8
"Spanish Game, Berlin Defense, l'Hermet Variation, Westerinen Line",,180,C67,12/29/16,2363,2388,25.00%,40.00%,35.00%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Ne4
"Spanish Game, Bird Variation",,1973,C61,4/20/17,2161,2225,26.50%,25.00%,48.50%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nd4
"Spanish Game, Classical Variation",,2157,C64,4/23/17,2094,2111,28.30%,28.10%,43.50%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5
"Spanish Game, Classical Variation, Central Variation",,913,C64,4/1/17,2238,2195,49.40%,26.60%,24.00%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3
"Spanish Game, Classical Variation, Cordel Gambit",,351,C64,4/5/17,2264,2281,29.30%,25.90%,44.70%,1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 f5
